source_url,target_url,status_code
https://www.motionsplan.dk/oevelse/hop-med-armtraek/,https://www.motionsplan.dk/oevelse/hop-paa-en-fod/,301
https://www.motionsplan.dk/node/169,https://www.motionsplan.dk/oevelse/hop-paa-tyk-madras/,301
https://www.motionsplan.dk/node/95,https://www.motionsplan.dk/oevelse/inchworm/,301
https://www.motionsplan.dk/node/425,https://www.motionsplan.dk/oevelse/jefferson-squat/,301
https://www.motionsplan.dk/node/544,https://www.motionsplan.dk/oevelse/kassegang/,301
https://www.motionsplan.dk/node/487,https://www.motionsplan.dk/node/487/,301
https://www.motionsplan.dk/node/248,https://www.motionsplan.dk/oevelse/knae-extension/,301
https://www.motionsplan.dk/node/249,https://www.motionsplan.dk/oevelse/leg-curls/,301
https://www.motionsplan.dk/oevelse/knae-fleksion/,https://www.motionsplan.dk/oevelse/leg-curls/,301
https://www.motionsplan.dk/node/301,https://www.motionsplan.dk/oevelse/knaeboejning-statisk/,301
https://www.motionsplan.dk/node/22,https://www.motionsplan.dk/oevelse/knee-standing-jumps/,301
https://www.motionsplan.dk/node/303,https://www.motionsplan.dk/oevelse/kommandokravl/,301
https://www.motionsplan.dk/oevelse/koneløb/,https://www.motionsplan.dk/oevelse/koneloeb/,301
https://www.motionsplan.dk/node/590,https://www.motionsplan.dk/oevelse/koneloeb/,301
https://www.motionsplan.dk/node/604,https://www.motionsplan.dk/oevelse/krabbe-skuldermobilisering/,301
https://www.motionsplan.dk/node/33,https://www.motionsplan.dk/oevelse/vandret-kropshaevning/,301
https://www.motionsplan.dk/node/718,https://www.motionsplan.dk/oevelse/vandret-roning-supineret/,301
https://www.motionsplan.dk/node/50,https://www.motionsplan.dk/oevelse/l-lateral-raise/,301
https://www.motionsplan.dk/node/271,https://www.motionsplan.dk/oevelse/laeg/,301
https://www.motionsplan.dk/node/710,https://www.motionsplan.dk/oevelse/laengdespring/,301
https://www.motionsplan.dk/node/242,https://www.motionsplan.dk/oevelse/loeb/,301
https://www.motionsplan.dk/node/257,https://www.motionsplan.dk/oevelse/loeb-loebebaand/,301
https://www.motionsplan.dk/node/545,https://www.motionsplan.dk/oevelse/loeb-med-sandsaek/,301
https://www.motionsplan.dk/oevelse/løb-med-sandsæk/,https://www.motionsplan.dk/oevelse/loeb-med-sandsaek/,301
https://www.motionsplan.dk/node/589,https://www.motionsplan.dk/oevelse/loeb-med-tung-pind/,301
https://www.motionsplan.dk/oevelse/løb-med-tung-pind/,https://www.motionsplan.dk/oevelse/loeb-med-tung-pind/,301
https://www.motionsplan.dk/node/309,https://www.motionsplan.dk/oevelse/loebe-gennem-daek/,301
https://www.motionsplan.dk/node/735,https://www.motionsplan.dk/oevelse/anterior-loaded-reverse-lunge/,301
https://www.motionsplan.dk/node/72,https://www.motionsplan.dk/oevelse/lunges-baglaens-med-stangen-over-hovedet/,301
https://www.motionsplan.dk/node/37,https://www.motionsplan.dk/oevelse/drop-lunges/,301
https://www.motionsplan.dk/node/69,https://www.motionsplan.dk/oevelse/lunges-dynamisk/,301
https://www.motionsplan.dk/node/23,https://www.motionsplan.dk/oevelse/lunges-hop/,301
https://www.motionsplan.dk/node/593,https://www.motionsplan.dk/oevelse/lunges-kettlebell-skifter-haand/,301
